id,start,first_token,end,status
507db031-a254-4f63-971b-e5c1c6778526,48388.703,48389.015,48394.828,200
fd56497f-c03c-4ff8-850d-d37afe453965,48394.843,48395.156,48403.203,200
b39c949b-7b5a-4b26-be88-77a2ba5166f7,48403.218,48403.515,48413.218,200
87349926-92f0-499c-a71e-9165001f45a1,48324.562,48325.015,48333.875,200
4c2f1da9-d6da-40d7-a932-078533ca6c56,48333.906,48334.343,48339.968,200
848093d9-d345-4faf-83ff-cda485613a8a,48339.968,48340.312,48348.171,200
6d3bb5d2-5a67-4cf2-90a7-71ad6e96975f,48348.171,48348.562,48354.781,200
4ae28022-01a0-4c4f-b3cd-ee0f23869f5c,48354.781,48355.109,48364.281,200
cb5d8810-561f-47f3-9d82-942f5189716e,48364.281,48364.593,48373.921,200
fc50d063-8777-4e4a-ae83-b76f0d6e199a,48373.921,48374.218,48383.843,200
3adde63d-eeff-4704-b2a8-f3aea85a8a1c,48383.843,48384.171,48393.671,200
03b13ff6-a6f0-4717-8049-bbdd5c72453d,48393.671,48394.0,48403.375,200
e4ebf1ba-8f7d-4665-ba7e-aa84611591ab,48403.375,48403.703,48413.39,200
15a3174e-2507-44a0-aa02-4305e50d5dca,48324.578,48325.015,48326.656,200
9d19f5d8-030f-468c-aea3-1f34eef58b12,48326.656,48326.953,48336.093,200
c57200d8-0ae6-4e7d-ba4a-50e55d3baf25,48336.109,48336.453,48345.687,200
5abb109e-1d9d-4fc5-a5dd-374432545319,48345.703,48346.0,48355.062,200
ca9b032f-5ea9-458a-b14d-360a3a8f07e4,48355.062,48355.375,48364.546,200
59dd2f1b-0173-4375-a0b7-a22f4e5b8225,48364.546,48364.859,48374.218,200
f937bc63-8609-4464-883b-91e4463b6c19,48374.218,48374.515,48384.125,200
e08ec4e5-b5ae-4ac7-b792-061d398b5ac0,48384.171,48384.484,48394.0,200
828d00d0-c61b-4fc1-9542-bc804cb3b439,48394.0,48394.312,48403.703,200
d06a5e19-2c17-4ed4-9012-da96db428a83,48403.703,48404.031,48413.703,200
71424cea-21ce-4dc7-bf77-321364fd841c,48324.562,48325.0,48333.875,200
c1146f3b-9963-48b3-b62f-910279e58997,48333.906,48334.343,48343.593,200
9101b17d-132c-48bc-b457-175029bf451f,48343.609,48343.89,48353.562,200
22be249f-f17b-4bf2-b2db-c8e0ea1d8862,48353.562,48353.953,48361.562,200
9df9df57-093c-46e7-8569-6491ee260b10,48361.578,48361.937,48370.89,200
de9a6849-5adc-4acf-9147-2af8e537b1a2,48370.89,48371.218,48377.468,200
eb64c4fc-886f-496d-a5b8-427ad572934f,48377.468,48377.781,48387.234,200
fed8ef57-8bfa-4e15-bc4e-ec4c9267625c,48387.25,48387.609,48395.218,200
7fbc747b-66ba-4118-8a6b-81aef229084b,48395.218,48395.562,48404.968,200
96ab7314-a6f4-4c79-ab00-cc311dd67ac6,48404.984,48405.312,48413.906,200
fedd4610-d369-4e4e-8f90-856217f6ab1b,48324.562,48325.015,48333.875,200
e95908e6-55ae-40c7-866d-1800ba34eee9,48333.906,48334.343,48343.578,200
6bd684dc-c68f-43e5-bc9d-ed0279d59104,48343.609,48344.062,48353.578,200
65a61c41-5dcd-48a4-a820-e727efa8962b,48353.609,48354.031,48358.796,200
af7b4724-cd77-426f-bdc5-e828c06e63db,48358.796,48359.125,48368.125,200
17867a1f-3eaf-42a1-b63d-c7051fa1f03a,48368.125,48368.515,48377.781,200
5829f5bd-b81a-46f5-8f05-7b269f63acb0,48377.796,48378.156,48387.609,200
b3cf2565-55db-41f2-a6c8-b4c5c75b41e8,48387.625,48387.984,48394.25,200
b09bf81d-950a-429d-ab83-a843e17443a8,48394.265,48394.578,48403.968,200
6b419228-7425-4909-a21d-2854984e6b23,48403.968,48404.281,48413.953,200
5c4f50d8-3f9c-470b-b12c-bc76614629a5,48324.578,48325.015,48333.875,200
e31d012a-005d-412b-9d5f-0ad452f4fea8,48333.906,48334.343,48343.578,200
09c61d42-8fdb-4e49-ad53-d1b308fa8c44,48343.609,48344.062,48346.234,200
4988d754-2af4-48e6-9be4-e18641696e62,48346.25,48346.578,48355.562,200
88e1ef08-5389-475e-8d7d-35e64d1a846c,48355.578,48355.875,48364.968,200
fcec3751-805f-4b9c-b001-6006ab82c541,48364.968,48365.296,48374.625,200
8cfacb1f-4435-4af6-bba2-66e7fb278fda,48374.625,48374.953,48384.546,200
18f8c217-2fc8-4368-bb59-f01993490a4b,48384.546,48384.843,48394.39,200
315492db-ac28-4807-908a-301969651005,48394.39,48394.687,48404.093,200
1222239e-e983-43d7-be6b-b44da8672be7,48404.093,48404.421,48414.078,200
9717dfef-41b5-475b-919d-9e0b1a909ee6,48324.562,48325.015,48333.89,200
7381a887-33fe-4ce0-a24f-e50dee571110,48333.906,48334.343,48343.593,200
b7107232-078e-42bb-8520-d0bd1e3a60ff,48343.609,48343.89,48351.843,200
70bdcd80-9bc9-4668-8e7e-cae4926e6350,48351.843,48352.218,48360.703,200
e692e926-54f4-443d-88b6-a1549c33d7fb,48360.703,48361.062,48370.015,200
c5222826-603f-4648-b411-b9362b2a9fa0,48370.031,48370.359,48379.64,200
dcb590ff-47b7-490b-99c6-10a626110b69,48379.64,48379.968,48385.109,200
f43b9804-7c7d-40f4-9c5b-1c569874c98a,48385.125,48385.75,48394.968,200
0f54746e-cc73-4042-a9a7-652e22c59038,48394.968,48395.296,48404.687,200
844cd0cd-b0ba-4612-ad56-59e3473dd014,48404.687,48405.031,48414.64,200
a60dff32-6801-43da-87a2-4234b140612e,48324.562,48325.015,48333.875,200
c7837774-8d86-4b89-894b-1f427e0cfdca,48333.906,48334.343,48343.578,200
59184e0c-5f67-46ea-afc1-fa3047714f66,48343.609,48344.062,48353.578,200
2a0b3157-ac98-49af-a8b9-b831a1e1a52c,48353.609,48354.031,48363.296,200
1790d777-0bd0-473e-bbc7-71641456dbab,48363.312,48363.625,48372.906,200
e1da83a4-72ba-4a0f-bdcf-0692c2c4d28d,48372.921,48373.25,48375.203,200
12bada8d-b52e-42d1-b89d-f82b1d0736e4,48375.203,48375.531,48385.109,200
783edb8f-f563-4f20-b96a-dec85e596ded,48385.125,48385.734,48394.968,200
8ef4fb6e-8d2c-482e-aa16-899680e5a4b0,48394.968,48395.296,48404.687,200
b663c8a0-bcda-47dc-bbb2-59c6a5d68c62,48404.687,48405.031,48414.64,200
6eda769b-e2bd-4a9a-837e-06209b823a99,48324.562,48325.015,48331.343,200
178e741f-abaa-472f-b0bb-352e6bb49902,48331.359,48331.687,48340.75,200
4dce4735-3ecd-4efe-82e3-c3a71e903960,48340.765,48341.109,48350.046,200
e9cf36cd-d32c-4107-b3ae-80ffc7858a00,48350.046,48350.39,48359.031,200
4153a934-3464-4ca1-9b16-da1b608ba32b,48359.031,48359.359,48368.343,200
f65492e5-1f1b-4119-ab20-ea05120ccfd9,48368.343,48368.671,48377.937,200
6837a0b6-c2a1-41a7-9e4e-c48cad1fa903,48377.937,48378.312,48387.765,200
97dbb606-74b8-4ef1-baaf-96e583355e70,48387.781,48388.14,48397.625,200
8cecd09e-de04-494b-a316-2bdc65cca445,48397.625,48397.984,48407.421,200
1b628ec0-3c6f-4a81-9ebe-b9bf797dfab0,48407.421,48407.734,48415.234,200
8f0a25e3-839f-4bad-9090-8180f1a89107,48324.562,48325.015,48333.875,200
51934e83-bba8-479b-9b83-d9b0fd18f05e,48333.906,48334.343,48343.593,200
0082a9f4-fd22-471d-afbf-f3ef0855ac30,48343.625,48344.062,48353.578,200
f8380ac3-c179-4fc5-bbdb-ebf179c0a521,48353.593,48354.031,48363.296,200
41ad0bd0-deec-4ea8-84e4-24367a8b6776,48363.312,48363.625,48366.078,200
cd560a01-1756-48e2-8ea6-40d702f60d5f,48366.078,48366.406,48375.734,200
0a2c466d-5dd8-4ba5-bd5e-f642f2978d76,48375.734,48376.062,48385.75,200
0852bfce-7d89-4ab9-94e5-73fa717433c4,48385.75,48386.109,48395.625,200
d26ca736-695b-4d79-a260-fb201bba21be,48395.625,48395.953,48405.39,200
973f8b0e-51b4-46a9-9543-535611fac54c,48405.39,48405.718,48415.296,200
8f7137b6-7ccb-48c9-82c5-dcfcf7cda250,48324.562,48324.875,48328.64,200
5bb6a9a2-47cd-41ad-9a16-99b124b7bf7b,48328.64,48329.015,48338.078,200
344dba92-535c-4fa7-aa4a-e0c1402ee950,48338.078,48338.468,48347.562,200
2b361659-7332-4f56-a6b2-f3bf846cd953,48347.562,48347.953,48356.796,200
0741f3df-c6f2-4e79-a950-3c7cd75be83d,48356.796,48357.14,48366.218,200
7cb05774-94a4-43b1-92f5-2127f18def01,48366.218,48366.562,48375.859,200
76380a0c-4f13-47c5-b7c9-f87672dd465e,48375.859,48376.218,48385.796,200
179b11e2-1903-4215-8ece-ba205bb9ca0c,48385.796,48386.109,48395.625,200
8c765a6f-8a91-4ee2-a68a-9721ef1597a6,48395.625,48395.953,48405.39,200
a9ecc5d1-c0ba-4d44-b693-aa6cc3616950,48405.39,48405.718,48415.296,200
54a48ca6-6ef0-4805-9e5e-215d1b8c47d4,48324.562,48325.015,48328.468,200
e0d56479-b9b2-4ac6-bd00-fd75c50f2271,48328.484,48328.859,48337.937,200
c394d394-d94c-47d8-8884-1c1f4b514757,48337.953,48338.312,48347.406,200
8714598a-58b5-44e4-9710-bd1354acd5d7,48347.406,48347.796,48356.64,200
49a4e79d-918b-47f6-9919-05c8d35d8f97,48356.64,48357.0,48366.078,200
44f8fe05-8d35-4505-87df-afd2fbace7bd,48366.078,48366.406,48375.734,200
200d170d-712e-4f7d-8438-2a0d85f76820,48375.734,48376.062,48385.75,200
e9eeb7ec-2189-47c8-9d68-8078b97e8e76,48385.75,48386.109,48395.625,200
02f9b7a4-6474-4482-a3ee-fb6bc081d43b,48395.625,48395.953,48405.39,200
4c2acc00-6afb-450d-a157-8c7bdf4ca37a,48405.39,48405.718,48415.296,200
c81bb8c1-3dc0-48a3-97ee-53a3cc935017,48324.578,48325.015,48333.875,200
c028f74b-9474-4d5f-99c9-362d4fc1b9ad,48333.906,48334.343,48343.578,200
22085e6b-ee19-41b8-9f14-84445a6e3343,48343.609,48343.89,48349.125,200
ece5e4a5-be25-4985-9efd-e34b07088772,48349.14,48349.468,48358.171,200
950135c2-fab4-46bf-84bb-8c9a72dc5e66,48358.187,48358.562,48367.578,200
d40fefc8-d8a5-4cb2-b341-a700fd1a894e,48367.578,48367.875,48377.156,200
ccc4cb5f-feee-45e3-a8be-b905ad687e2e,48377.156,48377.546,48387.015,200
82e69520-33f0-4451-a410-beb31f40b5fe,48387.015,48387.39,48396.859,200
90b3948f-cc23-470d-945c-110a2d4be0bb,48396.859,48397.234,48405.859,200
dcad936e-7536-4af6-9e7a-cfcad64db62a,48405.875,48406.218,48415.718,200
5d244d10-627b-4d95-828d-bd433a3fb8ab,48324.562,48325.0,48333.875,200
ad7370a1-4626-43b6-9c7d-ddc1d2e119c8,48333.906,48334.343,48343.578,200
571e8e49-bbe4-4a3d-8510-1928b6635906,48343.609,48344.062,48353.578,200
aca778b3-12fb-459e-af1c-046e9c260216,48353.609,48354.031,48363.296,200
3a4f0d76-d6d1-40df-a918-8b9338128af9,48363.312,48363.625,48372.906,200
9bea9a2f-ccee-480b-b0a9-019cf260b739,48372.921,48373.328,48382.843,200
98621242-d347-424d-a519-3c00446b9e91,48382.843,48383.281,48392.625,200
9700df12-888a-4d75-9b7a-3c323a04b1ac,48392.64,48393.171,48396.578,200
1bd41e5e-9128-48cb-ad28-68927fae46d5,48396.578,48396.921,48406.375,200
fd6eb136-8753-4b19-a47c-45ec64f3ccd4,48406.375,48406.734,48416.171,200
326af7ee-4b1a-43d1-9e9e-0f0ed81705c5,48324.562,48325.0,48333.875,200
d7e03ce6-2691-4b1d-8383-684923b2ad8a,48333.906,48334.343,48343.578,200
701e3c0f-e7fd-47fb-bd8d-aada12ac2a85,48343.609,48344.062,48353.578,200
bfa3047e-c0d9-42fe-a94f-3edffd381325,48353.609,48354.031,48363.296,200
e4239cf1-8be5-4f53-bfaa-2a6f36aef10a,48363.312,48363.64,48368.281,200
e31e5ff9-a74b-458d-b313-90fb09d8ae2b,48368.281,48368.593,48377.859,200
8ef15a7e-78e4-427b-9386-2754cfa1bdc1,48377.875,48378.25,48387.703,200
dafab45f-64e1-4d2e-965c-8a14f2983e53,48387.703,48388.062,48397.546,200
b4e6b507-c779-4e6e-a1be-a9c4c88251e5,48397.546,48397.921,48407.343,200
efd656d9-4cbd-439a-a6cb-283a37afcc6b,48407.343,48407.656,48416.937,200
96804851-d631-4b48-88e9-66420acd513c,48324.578,48325.015,48333.093,200
674057ca-bfcf-4540-b0dd-03a5fa395cbf,48333.093,48333.468,48342.5,200
052392df-043a-4f93-8b78-478f4595f623,48342.515,48342.89,48351.75,200
f86e568e-a073-426b-aace-35f9cbfe3239,48351.75,48352.109,48360.64,200
aac198f2-44f3-4ff0-ae8e-f7bd5d07b4e5,48360.64,48360.984,48369.921,200
9fdb89d5-823a-4be4-86f5-5620e661beb8,48369.921,48370.281,48379.625,200
b1fcb05f-5da6-4210-957c-781399640748,48379.64,48379.968,48389.343,200
9b769bea-8b26-4d39-a61a-f7ec6750c179,48389.359,48389.734,48399.156,200
6fd6a488-54ca-4599-a8db-a0a829fe70b6,48399.156,48399.484,48408.937,200
9f79e297-ec0f-4b3d-8677-55aae60b40cd,48408.937,48409.25,48416.953,200
82dffe8b-3903-4eef-9ac5-9c5a5344e936,48324.562,48325.0,48333.875,200
67dde2be-169e-4978-b91d-468a90c46924,48333.906,48334.343,48343.609,200
05ba9776-f3c2-4629-82b6-be60c6c3582c,48343.625,48344.062,48353.578,200
eed66482-d7ff-4ecd-b27d-af1da282e8d4,48353.609,48354.031,48363.296,200
067b156d-b6b6-4cb6-803f-ab6363d5b1c3,48363.312,48363.625,48372.906,200
4ca02be2-d4f3-437c-832d-d96ed8f77c5f,48372.921,48373.328,48382.843,200
e40e35b0-d2af-43d1-b694-8205826e2cf8,48382.843,48383.296,48387.906,200
06be56dc-06c5-43d4-8d17-0274e67e8f41,48387.906,48388.312,48397.75,200
1a7b7e27-a970-4bf1-8cf5-9cca7371a154,48397.765,48398.14,48407.578,200
78719e67-22ff-45ae-984d-9bc971400ca5,48407.578,48407.875,48417.14,200
13d6022f-0787-472a-ad40-210ad26e561f,48324.578,48325.0,48333.875,200
9d401f74-43b4-4003-b6f8-2456b44763e2,48333.906,48334.343,48343.593,200
06b2d1d2-a936-4d4c-8611-8e1fd7ed4ddc,48343.609,48344.062,48353.578,200
dcaa7206-3f5b-4d3f-9c10-f83aa8a78769,48353.593,48354.031,48363.296,200
fbf27cbb-e967-4d49-abc6-237541c57900,48363.312,48363.64,48372.906,200
cdaa131c-d2c8-4136-b3bd-0a8ea8361668,48372.921,48373.25,48382.765,200
3baa7289-f0a9-48f0-8c8f-98cf3de1c0f8,48382.781,48383.093,48392.546,200
b9886e5e-209b-428d-b89c-d126c940b918,48392.562,48392.875,48402.375,200
1c8fa7bd-83cc-49a9-9b03-a424a6b44730,48402.39,48402.718,48412.328,200
5ca9fced-711b-4e72-9e5f-46fbafea4ecb,48412.343,48412.64,48417.687,200
5eabc8f2-482d-49c8-9c85-4744c1250e5c,48324.562,48325.015,48333.875,200
cfb41a7a-9bd5-49ae-93e0-27f96e8af878,48333.906,48334.343,48343.578,200
4f5d3496-ef86-4ccd-b587-9c8c660f9427,48343.609,48344.062,48353.578,200
c7391131-6d34-40e7-8b78-3b9790c645cd,48353.609,48354.031,48363.296,200
4501aed2-b74a-42b3-8aa4-cc4e3ea59b67,48363.312,48363.64,48372.906,200
8acaf71c-2079-4721-b3ff-57c2a5aa5b99,48372.921,48373.328,48382.843,200
1d6549ca-052b-4051-a6a0-cb911ff658c2,48382.843,48383.281,48388.859,200
f3b5bdbc-5bab-4d4c-b076-a53325790e36,48388.859,48389.171,48398.609,200
ad594b69-e1fb-4c3d-a962-39ca47ead4fb,48398.609,48398.921,48408.359,200
75133972-42c7-432e-bbda-0ccd9ae8a0a1,48408.359,48408.671,48417.765,200
ebb4c3b8-4c7b-48d0-9591-381bfee89621,48324.562,48324.875,48333.875,200
c6b0b51b-44ea-4c5d-b229-60e4d5509f9b,48333.906,48334.343,48343.593,200
48d1d3e3-ca4e-4f9e-bc40-bed477bbe079,48343.609,48344.062,48353.578,200
7b55c5b1-def5-4176-b6f5-3baca1915ffd,48353.609,48354.031,48363.296,200
82966b42-a98e-40da-8857-90b6f4437160,48363.312,48363.64,48372.906,200
83035f86-5f8f-462c-9ea0-82d7fa9baeba,48372.921,48373.25,48382.765,200
324d21c4-a664-4c0f-962c-86bf6a488915,48382.781,48383.093,48392.546,200
b690dd5c-46ae-4035-a476-3d3e09c64124,48392.562,48392.875,48402.375,200
d3fbf712-bbbe-4f0b-837b-8b84c3276fc9,48402.39,48402.718,48408.843,200
e9b2011e-eff0-44cd-9e33-5eb4cec509b2,48408.843,48409.156,48418.156,200
91ab5ba7-5d86-4b4b-8bda-cc7792341fdc,48324.562,48324.828,48333.765,200
4074b348-af4a-4125-b77b-a3902ad12cd1,48333.765,48334.171,48343.484,200
f0c6a016-0b91-4f20-a4fb-35dd588535c8,48343.484,48343.781,48352.937,200
97344e51-f490-4af1-83e0-f1f73fe54e89,48352.937,48353.593,48361.75,200
a2cf9389-a588-4e34-a9c5-116848df4be5,48361.765,48362.093,48371.046,200
ab9d342b-d829-428d-9aa9-cccea404649e,48371.062,48371.39,48379.609,200
2a816819-0a70-41f1-a703-a237c5f05e26,48379.64,48379.968,48389.343,200
16b605b4-46db-46a9-aed3-a2037d6bf725,48389.343,48389.656,48399.078,200
0af8874c-eeb5-4087-9429-7dbc9afdd743,48399.093,48399.484,48408.937,200
0cd41772-7eeb-442c-9328-0804d81b3ce4,48408.937,48409.25,48418.218,200
a5013280-e191-4aa8-9786-dfa1b1cd7732,48324.562,48324.875,48333.875,200
5adcb686-969b-49db-a594-f6f7fe285f39,48333.906,48334.343,48343.593,200
32be8c79-4333-47eb-8290-3d839a06f37e,48343.609,48344.062,48353.578,200
850eaab1-1a66-406c-a021-5ba931923721,48353.609,48354.031,48363.296,200
cb10b484-deec-4c84-8dbe-cea3648bf6ea,48363.312,48363.625,48372.906,200
2972e54d-031c-4b2d-9dfe-90240a4abe60,48372.921,48373.25,48382.765,200
455d4216-3b9c-42fb-92a6-e6a0b7192a10,48382.781,48383.093,48392.546,200
a6ab9c8d-d92b-4a12-95cd-ec0db670f411,48392.562,48392.875,48399.078,200
1ab25ff4-82d1-4b82-980d-d4ee92c18eab,48399.093,48399.484,48408.937,200
ae8ecd58-9b51-4526-b016-abaa176e5936,48408.937,48409.25,48418.218,200
4f5369a3-7ac9-47f4-a008-19dfe03d1b74,48324.562,48325.015,48333.875,200
ebec43b0-330c-418b-9197-8d9c7a182b93,48333.906,48334.343,48343.578,200
abb177bd-f20d-4eba-a7d4-de35208bbf7f,48343.609,48343.89,48353.562,200
87defcaf-0aed-4dfb-be2c-eefb968f0f11,48353.562,48353.953,48363.203,200
2c05a243-d599-44b4-9f6f-49388c2ef7ab,48363.203,48363.5,48372.734,200
219c878b-4fec-415b-869e-06cfddf364bc,48372.75,48373.031,48382.343,200
429e3ab5-7f5f-49bc-8591-9146a794a8a9,48382.359,48382.765,48391.968,200
e6d30947-92a6-464c-acf4-208233961948,48391.968,48392.375,48399.312,200
c79b89e7-f220-4045-aee2-7afa86bfc39b,48399.328,48399.718,48409.156,200
99a47106-6b95-46f6-99ce-f78a0345a6f7,48409.156,48409.484,48418.375,200
7df1f778-c3b7-4464-b744-fb409ca1eefb,48324.578,48325.015,48333.875,200
461ff6cf-1566-48dc-9380-a624a44c6b34,48333.906,48334.343,48343.593,200
fb1898ff-72c8-4262-b5d8-a925d2514eeb,48343.625,48344.062,48352.578,200
0f34ae4b-9789-43c4-84ff-d98ae3f6e06c,48352.578,48352.937,48361.39,200
7ee4152d-5705-41c2-89d7-72eda0488363,48361.39,48361.765,48370.718,200
7ea36d1b-e61e-46bd-b915-460a5e40bb33,48370.718,48371.046,48380.234,200
a422c7bb-77c2-4ae3-89ca-8877e64f82b2,48380.234,48380.562,48389.906,200
d5025485-08c0-4025-abf2-12ab6fd1763f,48389.906,48390.218,48399.625,200
4283c011-ed4c-4523-b72c-c2bfdba7fd0a,48399.625,48399.953,48409.39,200
4234c393-5a56-4078-960d-132a8a2340c4,48409.406,48409.734,48418.546,200
b324e050-add6-4ca9-ae41-00f016df0e36,48324.578,48325.015,48333.875,200
247d1ed3-d459-4008-88f4-23498ac5cf82,48333.906,48334.343,48343.578,200
dfea5451-961c-4131-924e-31fd55663984,48343.609,48343.89,48353.562,200
f6d1c431-4b49-47b0-b3d5-60cc906b210a,48353.562,48353.953,48363.203,200
c0a80d3b-18af-4969-95b8-1f5ee39e2048,48363.203,48363.468,48372.64,200
2507e0c0-bcd4-45c8-aaf6-2206d233b4fb,48372.64,48372.953,48382.171,200
428a26bc-bb32-4a5c-a30c-f05010ea3dad,48382.171,48382.515,48391.781,200
f1c916e5-cc38-492a-bee9-14fbcb1d296a,48391.781,48392.125,48400.781,200
88c4445d-ecb3-49da-afbd-41fb47d62b45,48400.781,48401.109,48410.562,200
c2184af5-168b-4194-9d06-90c5472336a7,48410.562,48410.906,48419.328,200
8f65d0ab-c5c0-4bc4-b1cd-2c290ab84464,48324.562,48325.0,48333.875,200
a301fcb8-0740-47b9-a04e-81ad1bac6223,48333.906,48334.343,48343.593,200
a19b39bb-02ca-422c-992c-fb01b1c5724e,48343.609,48344.062,48353.578,200
8597cdad-c9f4-4ef1-94c3-078c3e6cd8b3,48353.609,48354.031,48363.281,200
031458c1-c395-414b-9968-f317e1192dc3,48363.312,48363.64,48372.906,200
b005705e-021e-4109-8631-940642fef129,48372.921,48373.25,48382.765,200
55ee6797-874e-4d44-aa3a-eee99fa4570c,48382.781,48383.281,48392.625,200
5f94c578-87e5-4804-aa29-6d301b40025b,48392.64,48392.953,48402.453,200
6e32e733-c6cc-4cda-aaee-e768f842346b,48402.468,48402.812,48410.906,200
74620fcc-32e6-4b63-bb61-2b44a5b348c8,48410.906,48411.234,48419.562,200
9adf4d81-6ae5-4d90-a94d-e377be879a9a,48324.562,48325.015,48333.875,200
19eef8af-a9f1-4f8d-bd88-c780b8e6ebae,48333.906,48334.343,48343.578,200
dfeed946-f5c0-4eb3-9ad8-0e22e34bb2f4,48343.609,48343.89,48353.562,200
bec1373f-1391-4be6-abf1-d929abe0f20e,48353.562,48353.953,48363.203,200
851d0cf6-133e-4b2d-8fc4-060710f5ccca,48363.203,48363.5,48372.734,200
e9dbf99c-9369-4cbd-bc19-cb1dde44b499,48372.75,48373.031,48382.343,200
e345b3e5-8ab8-44a8-8413-d1f3d0820dd1,48382.359,48382.765,48391.968,200
e99f4b58-98e7-4303-b2fb-e91f0056ba1e,48391.968,48392.375,48401.625,200
d2459d69-7073-4408-b015-5a781b2746a7,48401.64,48402.015,48411.406,200
7d790d92-aa0e-4bca-8a89-f151d29a45f7,48411.406,48411.828,48419.906,200
4346831b-dac5-453a-a1f4-5fb2cc055f10,48324.578,48325.0,48333.875,200
36785cb2-1c65-4441-93f2-f980b6569d51,48333.906,48334.343,48343.578,200
18f0cb3c-1fb3-480a-a6f2-d67e2d895214,48343.609,48343.89,48353.562,200
94331eb1-a388-495b-9132-a3408553f60f,48353.562,48353.953,48363.203,200
16600ce0-3e8e-48fa-8696-30adea9def79,48363.203,48363.5,48372.734,200
55231b37-5e31-49d4-b93d-82f0f5efb64e,48372.75,48373.031,48382.343,200
99d7ea03-71ca-4525-9b9a-bd734a34f935,48382.359,48382.765,48391.968,200
562fba94-b358-442d-a0c0-74a3dd6f5526,48391.968,48392.375,48401.64,200
2482c79c-73f9-44da-8bed-d513349edfb1,48401.64,48402.015,48411.406,200
a19d0001-6f8f-4441-ad29-726a360e3b9c,48411.406,48411.828,48419.906,200
8207cd5d-2ecc-405f-905c-b7d716493f2b,48324.562,48325.015,48333.875,200
4052b1f5-57dd-4a5f-b158-34099864c655,48333.906,48334.343,48343.578,200
91868701-e1d0-41ed-be4d-91ddd37b4d51,48343.609,48343.89,48353.562,200
99ac89e7-3378-41ed-9b6b-84216e1b575f,48353.562,48353.953,48363.203,200
7bbc0a6f-c1b4-4dbb-8c26-a017b86c55e2,48363.203,48363.5,48372.734,200
3ed43fdd-54bf-4575-b33e-e9a908d3dba1,48372.75,48373.031,48382.343,200
