id,start,first_token,end,status
a158d69a-5af4-4354-b071-0e8df871ae94,47992.593,47993.218,48029.953,200
ef3a235e-4ed6-4bcc-a94e-37c765914a44,48029.953,48030.671,48046.671,200
dfad59e7-f971-4f5b-b869-2390621cd557,48046.703,48047.234,48084.671,200
9d2124d2-a3ad-4d7e-b555-e088d58baa9e,48084.671,48085.296,48122.89,200
766df83b-8653-4cea-9908-2a34ae1c7347,48122.906,48123.562,48161.562,200
01ee9629-7b73-402a-a40a-8857d802fb2e,48161.562,48162.203,48199.89,200
508719fa-cfd0-4abd-a862-ae4327eb667f,48199.921,48200.609,48233.859,200
859fa7e2-2959-46df-a2f6-5c6a56423873,48233.875,48234.484,48266.515,200
65c1efd4-80d2-405d-be59-5107657b7307,47934.187,47934.609,47970.625,200
e1e2ed93-c0d9-40d2-8dc2-78cf5d1359a9,47970.703,47971.062,48006.984,200
01bf1c48-3c5c-444c-8d27-c65dc04c2206,48007.015,48007.64,48044.734,200
c1684d8c-3fdf-4ffb-a760-622d87df7627,48044.75,48045.406,48056.218,200
80a9fc41-0ab8-4a02-b914-c8f630732f7b,48056.234,48056.812,48094.281,200
fc7d0548-8ef0-41a1-bc1d-8e1f888049a6,48094.296,48094.89,48132.75,200
02cf981a-6fe1-41d5-9d82-b11189ea46df,48132.765,48133.343,48170.953,200
d81eb69d-39d2-4381-9a4a-c30809e2591a,48170.953,48171.546,48209.296,200
b6ee1ace-3b1a-4e64-ba6d-82ff6938e0cd,48209.312,48209.921,48248.234,200
59b99c88-44f8-4252-a866-9bb56d7adfa7,48248.234,48248.953,48266.953,200
64bea4ac-bddb-4fb5-9d90-7d8a862f01ea,47934.171,47934.609,47970.625,200
2723ce2a-a0e6-4d42-90b1-a542d35bf044,47970.703,47971.062,48006.984,200
4b9cef86-56c1-417b-8467-ae221f03daca,48007.015,48007.64,48044.718,200
b8c3ba06-1eb0-49f4-9c7b-845790025b07,48044.75,48045.406,48082.343,200
6348c3c8-e4b7-40f6-aaae-db7c3df358ca,48082.359,48083.031,48097.281,200
f9d0a67d-22ce-4e88-b435-891ac89fbbd0,48097.296,48098.187,48136.046,200
d898ad03-ee85-4831-be91-cb82ffe0f033,48136.046,48136.64,48174.25,200
40006a5a-aadf-43d9-abcc-ef24970e9a5c,48174.265,48174.859,48212.734,200
8fcb5926-5e7a-4a8c-a046-a4ffa37b0dcb,48212.734,48213.968,48230.171,200
d7f2746d-2efc-4bd6-ad7e-f04fd95d976f,48230.187,48230.796,48270.781,200
db7dccb0-0e0e-495b-a06b-2b1bacfb21f7,47934.187,47934.609,47970.625,200
bdef978b-8a64-427c-affd-99790dc7ec7d,47970.718,47971.062,47992.25,200
1fd7bcd7-109c-4dc3-852b-9b12f498bd59,47992.265,47992.906,48029.625,200
79ea88ee-a1bc-496f-994f-d5de7e4e0fe5,48029.64,48030.359,48067.984,200
f740f4f7-c667-4b5c-a2c7-00f09ec0ddb2,48068.0,48068.687,48105.89,200
88c06e75-1a43-4b42-a1d3-429c3058b6ff,48105.906,48106.515,48144.406,200
ac6ecca6-c6dc-4591-8a77-962bb5c029b9,48144.421,48145.015,48182.64,200
f95d1b4a-93e4-4f06-a44b-2554163cdef4,48182.656,48183.25,48197.578,200
db5e3b94-8a2a-4d5c-a522-323910cd64a2,48197.593,48198.39,48236.609,200
21ac2c08-7b88-4c16-81c4-039625ccfa21,48236.64,48237.187,48271.468,200
5c80ff83-825c-45fa-b59c-3a9063bae34a,47934.203,47934.812,47970.843,200
c2d66c48-d433-4d03-82a5-017c27d0e427,47970.921,47971.375,47987.562,200
5d17927b-0eac-4817-a512-cea428f90b18,47987.562,47988.171,48024.906,200
f7b55da3-919f-4410-abf4-cf45f1623ae3,48024.906,48025.546,48063.343,200
58a9d244-72de-4d04-a8ea-b21ee1fec062,48063.343,48063.953,48099.078,200
d3defa77-9e84-4f52-813e-7fc854707181,48099.109,48099.703,48137.546,200
a171fe3f-53ab-4581-aa6d-5446831ef510,48137.546,48138.14,48175.812,200
81d5c2ec-d2d3-47da-b600-bf529567dd81,48175.812,48176.421,48192.468,200
312a5f2e-8d93-4856-9ab5-fef963d1422e,48192.484,48193.093,48231.093,200
0fffdec1-09a2-49dd-a76b-bc82a6c84b08,48231.109,48231.718,48271.89,200
6f1b3795-6c3a-4523-85f0-d83c2018f68f,47934.203,47934.812,47970.859,200
fcc60274-f781-425b-bd26-e3637cde9f07,47970.937,47971.39,48003.953,200
2a3a73a6-f6e4-4cb3-98de-7e1ff75b65b1,48003.968,48004.609,48041.328,200
cb0d0aa0-664f-47d7-88de-02f830097b61,48041.343,48041.984,48079.14,200
72e5cc97-ba50-4d03-9603-06cb32ca6ff0,48079.156,48079.781,48116.953,200
76215ae1-d724-48d8-ac1c-df0caa37dea4,48116.953,48117.578,48128.656,200
f49696e4-d77b-48fd-8e05-2d99b67de238,48128.671,48129.234,48166.875,200
f3e33d25-37ce-473e-b0ea-7958fd6c3813,48166.875,48167.437,48205.109,200
1442e1bd-e819-47b1-89e7-ae22cd76bd11,48205.125,48205.687,48232.015,200
61aa44bd-e62c-4ff0-8ff1-99f30affaefb,48232.031,48232.609,48272.796,200
751a7ebc-d0fe-4596-97a3-600e91cc8a30,47934.203,47934.609,47970.625,200
9a5b6679-d657-4f2b-baa5-19399e60b920,47970.718,47971.062,48006.984,200
3e39776d-0e06-43da-84d5-4963bede021b,48007.015,48007.64,48044.734,200
b18478c1-9359-444b-bad2-14001ef16c80,48044.75,48045.406,48073.64,200
0490db0b-31ee-4ee8-abff-a8fdd6afc107,48073.64,48074.375,48111.531,200
1d7ec228-3ece-4e93-84c2-1eccafda58cc,48111.531,48112.156,48150.062,200
e885df1f-638f-441d-afc8-4ce1dae5e230,48150.062,48150.781,48188.125,200
70ae26df-c8e9-43c7-9665-f9cd0b79a128,48188.125,48188.734,48226.843,200
c903b32a-e16c-401c-b2d9-b3bac6c4ef21,48226.843,48227.453,48232.921,200
baa359bb-b076-4523-a26d-1a5ddff392f5,48232.953,48233.562,48273.812,200
fbbc371a-85a2-4f14-8217-36d26c0eb8e8,47934.203,47934.609,47970.64,200
249fb202-8fdf-4fba-bcb2-81778454d34c,47970.734,47971.187,48007.234,200
d5f40c71-5026-46e5-8a03-042aab41f4c9,48007.265,48007.796,48045.14,200
20181dc0-84d8-45fa-8596-bf04fe14121f,48045.156,48045.89,48083.031,200
5a86593d-e4d5-47e4-a911-b69d9a19b230,48083.062,48083.609,48102.484,200
5ee7f21a-6c91-48e9-aa51-ae301f0d5e68,48102.515,48103.109,48140.984,200
a19b2578-25f0-48aa-982d-a77bbfce3e78,48140.984,48141.593,48179.25,200
1d36b72f-6dc7-486a-83b7-19526ff021a8,48179.25,48179.875,48209.171,200
8e76bce8-9605-4964-ab46-49f925a5e26b,48209.187,48209.921,48248.218,200
bbabc821-19eb-4592-83d2-60fd2bce2e52,48248.234,48248.953,48273.796,200
da7ea7dc-58ba-4195-b904-823b41fb4fe5,47934.218,47934.812,47970.875,200
124721fe-68d6-4569-9afd-061cf73e93ad,47970.937,47971.39,48007.484,200
757b0308-fa4c-48cd-979c-f72713427093,48007.515,48008.0,48045.421,200
0f4233d7-369c-4c21-bea9-99abf4c6009a,48045.453,48045.89,48083.031,200
8d944b34-1031-469f-b3de-cce72cb2039c,48083.062,48083.609,48120.921,200
3bcd5140-6fcc-4452-9ddd-9e4e328fd597,48121.0,48121.531,48159.5,200
380179e0-348f-4fe3-8d1d-49034f5f17e2,48159.531,48160.281,48174.859,200
c643d6b3-46aa-4208-a320-515a1fbaa481,48174.859,48175.484,48195.328,200
31742b47-255d-4647-8b93-c5f472a5fdc5,48195.343,48195.984,48233.875,200
d043c1ee-a3e6-4194-8216-c8310ca7292e,48233.875,48234.484,48274.906,200
8d9ea727-6307-424a-b0f7-b87a8597da31,47934.203,47934.796,47968.875,200
9840f0a9-f650-44a9-a6cb-4f650ead6fc4,47968.89,47969.578,48004.296,200
6d5528d6-9e5a-46d9-90a2-9d0becf1ea1f,48004.296,48004.953,48041.656,200
57704b15-b922-41b1-88e9-93d3ee5a04ea,48041.656,48042.296,48059.515,200
507bb1ba-5012-4dba-a81b-16458d09522f,48059.515,48060.234,48097.593,200
0b45a5bd-79ac-4148-ae56-92d8b713ef5c,48097.593,48098.187,48136.046,200
68cfdee4-978e-4a0b-8221-e77cd102f444,48136.046,48136.64,48157.546,200
9bf7a2b5-236a-44e7-8617-e2543fbcef26,48157.562,48158.171,48195.343,200
ca80b46d-5582-44a1-aa8c-783893aec36d,48195.343,48195.984,48233.875,200
bd476e21-0337-4470-b54d-9c70aa740dd1,48233.875,48234.484,48274.906,200
4e5a8acc-a824-4658-8250-8174f7b0b919,47934.187,47934.609,47970.64,200
83a7f4e0-8f89-4065-86b1-e25f16989980,47970.703,47971.062,47975.859,200
0c2f2a39-bad4-478b-b9df-6de4f055193c,47975.89,47976.578,48013.109,200
31fb3ec8-03bc-4950-9cc7-d5e5373865fb,48013.125,48013.843,48051.437,200
fef1fe28-25e4-4fe6-ab8e-e8020883bbdf,48051.468,48051.953,48089.468,200
39e0c900-9533-4006-8091-09f778b97101,48089.468,48090.0,48127.812,200
8990e9b0-183f-40c1-a32d-e6070ef87eb6,48127.828,48128.375,48166.031,200
adf43546-bb78-42df-9fd3-a0b556f619e2,48166.046,48166.578,48204.296,200
9078fcac-7c25-4baa-98ff-880fc2f2dd2e,48204.296,48204.843,48234.171,200
6e038c2a-4299-47c7-bac8-642f93428014,48234.187,48234.796,48275.218,200
a4e321ba-3214-43e7-b1b4-8f43af22daf3,47934.203,47934.609,47970.625,200
361add95-b14e-46e1-a654-45f347ee6f5d,47970.734,47971.187,48007.234,200
ad3d7fe8-bcf4-46e0-bed7-0eaa4c8f68b4,48007.265,48007.796,48045.125,200
c6706031-6091-4d16-adca-53d9e8b56458,48045.156,48045.89,48083.031,200
0e17a5fe-c06d-4b70-8af7-bde4e4fe8142,48083.062,48083.609,48093.406,200
760dfac9-c4b9-45ab-a9f8-44c2ecda9ed2,48093.421,48094.187,48119.468,200
7c1a979b-b365-4b62-8144-4cf4b2188b87,48119.468,48120.14,48158.171,200
a97f2b3c-7338-4405-93e2-f9af976bf58f,48158.171,48158.812,48195.984,200
39cb6588-1c94-4d1b-9d87-b61744be4365,48195.984,48196.609,48234.484,200
3477062b-de8c-43f2-ba68-fab56b1a4edc,48234.484,48235.109,48275.609,200
6891c4d2-ff04-4ecc-8d13-82c13d9f7c3d,47934.203,47934.796,47970.859,200
6b8f9949-fb88-4d20-bbb0-11362736aa79,47970.937,47971.375,47991.625,200
d811ecfe-2ab4-439f-9824-8b3f7d356f48,47991.64,47992.265,48018.484,200
ec0469f6-051f-4e9b-9149-11ae91ec63c5,48018.5,48019.078,48056.812,200
661decfa-f849-437d-9171-f492aa25d00a,48056.812,48057.406,48094.875,200
df349fcc-bb84-472e-89d9-887795b4b0b7,48094.89,48095.468,48133.343,200
8cf2878e-0488-4979-923e-dc7fda72f1bd,48133.359,48133.937,48171.531,200
b1ea23aa-24bf-4c10-ba8a-6448083eda23,48171.546,48172.14,48196.593,200
0a9abfba-71d6-4205-8804-0e06251cfa08,48196.625,48197.265,48235.109,200
d126d9c7-bab1-4ebf-9720-29d68060232f,48235.125,48236.0,48276.218,200
2e9232b6-da28-46d2-8a11-c65e083976ef,47934.187,47934.609,47953.171,200
039cc1fa-a023-462a-82a1-a1a84ffdd848,47953.187,47953.812,47989.109,200
adebb464-19d5-4f0a-9236-9372cde42d8d,47989.109,47989.718,48026.484,200
eea20fda-c419-4a6f-bfb3-825aae35ea5a,48026.5,48027.109,48064.875,200
d9193fb5-2e58-44db-b0a3-5816d9e8195f,48064.89,48065.5,48102.812,200
3d11bf5c-03a8-43aa-838a-6b859af2fb6f,48102.812,48103.421,48141.296,200
4defb9c5-8b7a-4ac7-9e85-08472058738d,48141.296,48141.906,48179.546,200
7f6098bb-2be7-4e73-a845-17c2b6de45d1,48179.578,48180.171,48218.093,200
76921224-100b-4995-beae-ad7e0ffec5a0,48218.093,48218.75,48257.609,200
46509005-ef07-45ac-a163-117d5ef4af6d,48257.625,48258.25,48277.109,200
6bfcb341-65de-474c-bf3e-a4d6725c83e7,47934.171,47934.609,47970.609,200
5373f602-b8e3-4e30-a66e-ac91dedc2aca,47970.718,47971.187,48007.234,200
50532cd9-2e71-4e7a-9526-7dd7f2b30778,48007.265,48007.796,48045.125,200
1bc69f93-661f-45c1-8b57-44faf885a07d,48045.156,48045.89,48050.203,200
649711af-5556-42f3-9bc3-2750e4d8b099,48050.218,48050.703,48088.171,200
16536866-6d2c-4dae-825d-2ad38df7fc46,48088.187,48088.687,48126.453,200
2743660a-0d4b-4c37-816a-7ea1f81275ba,48126.468,48127.0,48164.703,200
37640683-1437-4878-a115-0f7bbfd4a20c,48164.718,48165.234,48202.953,200
05c739ca-16b2-4496-9cad-bf2f04069a34,48202.953,48203.484,48241.765,200
7f6077f0-3cf4-4949-9e95-b143403bd5f1,48241.781,48242.328,48278.796,200
502cbb87-57ea-41b9-9eb5-f68b9e1bedf5,47934.203,47934.796,47970.859,200
c7209f7b-0098-4cba-8f0d-3592b52859fb,47970.921,47971.375,48007.468,200
55135594-b78a-4e43-9be2-b394201efebb,48007.515,48007.984,48014.39,200
ecec89ad-d4ab-44af-bf88-6c66a8e7c651,48014.39,48014.921,48052.546,200
0fe1c81d-2ffb-4bcb-9ee8-eb240547216a,48052.546,48053.093,48090.562,200
030d19d9-72c9-4862-86c7-9f614b7cd3f9,48090.578,48091.125,48122.437,200
3c60b712-ba6c-4531-bacc-828713d661a6,48122.453,48123.125,48161.14,200
05159aff-2d48-4d4c-9fbe-8f8627d600fc,48161.14,48161.765,48199.437,200
b56e3ec7-3775-45df-842c-eec524517205,48199.437,48199.89,48238.109,200
5d318820-06ab-4eec-ac86-9fed7bd3070a,48238.125,48238.812,48279.093,200
558842c5-70cc-4a96-9e2b-0a8cd26f06f3,47934.203,47934.796,47970.843,200
077916e1-f61a-48c9-a002-a0239b04059d,47970.937,47971.375,48007.484,200
c97c6e08-0564-4946-9fd1-13e981e3b6c3,48007.531,48008.0,48045.421,200
c2262038-1eee-42aa-8117-81029bb95615,48045.453,48046.109,48083.359,200
49de7d01-5cfa-422f-b52c-f14827b831f8,48083.39,48083.859,48121.265,200
30685bca-81c4-4d75-bb6a-8f6c183b538f,48121.281,48121.765,48123.109,200
54fa3cf4-cd84-4bea-a580-e5e75933f549,48123.125,48123.796,48161.765,200
081c79fd-603e-44f6-89f5-64440ce4804c,48161.781,48162.421,48200.125,200
88ffec3c-7fb9-4341-9af2-c469109d2418,48200.14,48200.843,48239.046,200
b89a2a37-09e3-46c9-a5c7-ee7c76cc724e,48239.062,48239.531,48279.734,200
d9d43c8f-e130-473f-b478-eb1d743eed06,47934.187,47934.609,47970.625,200
37428cba-e58e-44bc-8c87-f415dd9ed3c5,47970.703,47971.062,48007.0,200
a71c5e72-2f79-460c-b105-f07a532e821c,48007.015,48007.625,48044.734,200
bc4f7b23-f247-459e-a796-146a5bd197a1,48044.75,48045.406,48082.359,200
336f44a2-0808-43b7-bd43-48ffdcf1bdc4,48082.359,48083.031,48120.125,200
9cae497b-09f3-49e4-9ff3-3a1960d4c38d,48120.156,48120.921,48158.812,200
534bd887-5379-4038-b477-267a76fd618a,48158.859,48159.5,48173.937,200
34a1ee9c-9356-495a-88d0-5e03fc6ee2b5,48173.953,48174.562,48212.437,200
b5d460c7-d266-4224-9cbb-c6fc264e4298,48212.437,48213.031,48251.39,200
e9e2f985-bda5-443a-accf-f7624b5a8d20,48251.406,48252.0,48280.031,200
7e58f087-27ef-46b9-b0d7-754f3f11aba5,47934.171,47934.609,47962.046,200
6d129f2d-bd80-4b3f-9809-0e73cd1890fa,47962.062,47962.828,47997.75,200
5433bef1-c78d-45ef-b129-b48871432d70,47997.75,47998.515,48035.25,200
5ca75121-721f-4e68-b10d-e7ffadcd73ba,48035.25,48036.0,48073.328,200
fda60f31-3375-4d4b-a302-0886d0983883,48073.328,48074.062,48111.234,200
cf35adb9-7d26-4036-a65d-4220fe601554,48111.25,48111.843,48149.75,200
044152ab-c63f-45de-8463-2549851c70e8,48149.75,48150.484,48187.828,200
